"","artist","num_words","num_unique_words","per_unique"
"894","al-dexter",218,62,0.284403669724771
"895","al-ghazali",165,55,0.333333333333333
"896","al-green",28212,1612,0.0571388061817666
"897","al-haig",1022,331,0.323874755381605
"898","al-hirt",473,187,0.395348837209302
"899","al-hy",196,89,0.454081632653061
"900","al-jarreau",19103,2284,0.11956237240224
"901","al-jarreau-george-benson",2692,514,0.190936106983655
"902","al-johnson",300,95,0.316666666666667
"903","al-jolson",699,231,0.330472103004292
"904","al-kooper",2880,596,0.206944444444444
"905","al-martino",1752,427,0.243721461187215
"906","al-shaw",290,110,0.379310344827586
"907","al-shiffai",383,188,0.490861618798956
"908","al-stewart",23214,3339,0.143835616438356
"909","al-wesam",7,4,0.571428571428571
"910","al-wilson",546,178,0.326007326007326
"911","alaa",641,181,0.282371294851794
"912","alabama",55170,3705,0.0671560630777596
"913","alabama-3",3958,973,0.245831227892875
"914","alabama-shakes",4430,672,0.151693002257336
"915","alabama-spritual",12,11,0.916666666666667
"916","alabaster-box",151,46,0.304635761589404
"917","alacranes-musical",3091,682,0.220640569395018
"918","aladdin",1264,541,0.428006329113924
"919","alain-bashung",1962,652,0.332313965341488
"920","alain-boublil",14811,1965,0.13267166295321
"921","alain-clark",5564,790,0.141984184040259
"922","alain-johannes",1090,296,0.271559633027523
"923","alain-le-lait",234,57,0.243589743589744
"924","alain-souchon",898,310,0.345211581291759
"925","alaine",4235,646,0.152538370720189
"926","alaine-laughton",419,165,0.393794749403341
"927","alamid",471,224,0.475583864118896
"928","alan-babbitt",502,220,0.438247011952191
"929","alan-cumming",2849,598,0.20989820989821
"930","alan-frew",74,37,0.5
"931","alan-g",9507,1405,0.14778584201115
"932","alan-guno",4412,719,0.162964641885766
"933","alan-jackson",55597,3851,0.0692663273198194
"934","alan-lomer",112,53,0.473214285714286
"935","alan-menken",3133,999,0.318863708905203
"936","alan-moore",845,358,0.423668639053254
"937","alan-parson-project",12484,1366,0.109420057673822
"938","alan-parsons",10759,1397,0.129844781113486
"939","alan-silvestri",1,1,1
"940","alan-sorrenti",577,171,0.296360485268631
"941","alan-tam",465,175,0.376344086021505
"942","alan-vega",337,118,0.350148367952522
"943","alan-walker",1494,145,0.0970548862115127
"944","alan-young",147,58,0.394557823129252
"945","alana",215,78,0.362790697674419
"946","alana-davis",6117,1031,0.16854667320582
"947","alana-grace",288,96,0.333333333333333
"948","alana-lee",226,67,0.29646017699115
"949","alanis-morissette",40321,4369,0.108355447533543
"950","alanna-wilson",637,228,0.357927786499215
"951","alannah",93,26,0.279569892473118
"952","alannah-myles",12630,1716,0.135866983372922
"953","alarma",147,83,0.564625850340136
"954","alaska",849,283,0.333333333333333
"955","alaska-y-dinarama",1832,411,0.224344978165939
"956","alaska-y-los-pegamoides",243,108,0.444444444444444
"957","alastis",6028,1180,0.195753151957532
"958","alathea",262,73,0.278625954198473
"959","alauna-drew",219,84,0.383561643835616
"960","alayna",15,14,0.933333333333333
"961","alazae",3077,569,0.184920376990575
"962","alb",215,54,0.251162790697674
"963","albano-romina-power",1334,366,0.274362818590705
"964","albe-back",576,239,0.414930555555556
"965","albert-ammons",112,70,0.625
"966","albert-bol",453,230,0.507726269315673
"967","albert-castiglia",251,81,0.322709163346614
"968","albert-collins",12565,1444,0.114922403501791
"969","albert-de-booy",1119,445,0.397676496872207
"970","albert-hammond",6211,1091,0.175656094026727
"971","albert-hammond-jr",4636,665,0.14344262295082
"972","albert-king",13087,1248,0.0953618094292046
"973","albert-king-stevie-ray-vaughan",1077,280,0.259981429897864
"974","albert-posis",838,255,0.304295942720764
"975","alberta-cross",1479,334,0.225828262339419
"976","alberto-cortez",1221,457,0.374283374283374
"977","alberto-donatelli",3392,798,0.235259433962264
"978","alberto-monnar",310,92,0.296774193548387
"979","albita",1143,324,0.283464566929134
"980","alborosie",2931,764,0.260661890139884
"981","alc-mass-chior",38,32,0.842105263157895
"982","alcatrazz",1187,448,0.377422072451559
"983","alcazar",10783,1202,0.111471761105444
"984","alcest",363,215,0.59228650137741
"985","alcheh-hunt",312,142,0.455128205128205
"986","alchemist",10904,2563,0.235051357300073
"987","alcione",1600,244,0.1525
"988","alden-richards",621,214,0.344605475040258
"989","aldhi-chipenk",200,115,0.575
"990","aldivas-x-emeline",476,203,0.426470588235294
"991","aldo",235,107,0.45531914893617
"992","aldo-nova",4634,641,0.138325420802762
"993","ale-jhay",310,141,0.454838709677419
"994","alec-benjamin",1215,264,0.217283950617284
"995","alec-gollan",176,97,0.551136363636364
"996","alecia-elliott",2135,518,0.242622950819672
"997","alecia-nugent",3368,711,0.211104513064133
